Text,Source,URL
"""Supremo Tribunal Finlandês determinou que relações sexuais com crianças até aos 10 anos não são considerada ‘violação’ caso exista a tradição cultural de relações entre adultos e crianças""","— Utilizador de Facebook,     14 abril 2022",https://observador.pt/factchecks/fact-check-finlandia-considera-que-relacoes-sexuais-com-menores-de-10-anos-podem-nao-configurar-violacao/
"""Por favor ajudem a divulgar estes 3 sujeitos andam a ameaçar crianças nas escolas. Desta vez foi na secundária da Ramada e Vasco Santana. Unidos vamos dar uma lição a eles""","— Utilizador do Facebook,     10 fevereiro 2020",https://observador.pt/factchecks/fact-check-tres-rapazes-andam-a-ameacar-criancas-em-escolas/
“Wuhan é a primeira província chinesa com cobertura completa da rede 5G que está a causar as mortes que as autoridades de saúde e governamentais estão a encobrir com a mentira do coronavírus!”,"— Site “O diário de um ET”,     28 janeiro 2020",https://observador.pt/factchecks/fact-check-e-a-cobertura-5g-que-esta-a-provocar-as-mortes-associadas-ao-coronavirus/
"""(...) Porque os animais estavam morrendo, decidiram parar os testes""","— Utilizador do Facebook,     10 agosto 2021",https://observador.pt/factchecks/fact-check-testes-das-vacinas-contra-a-covid-19-em-animais-foram-interrompidos-porque-eles-estavam-a-morrer/
"""Vírus causador de cancro descoberto em vacina da Pfizer""","— Utilizador de Facebook,     06 junho 2023",https://observador.pt/factchecks/fact-check-virus-que-da-origem-a-cancro-foi-descoberto-na-vacina-da-pfizer-contra-a-covid-19/
"""A Dinamarca foi até agora o único país europeu a dar a volta à curva de infetados. Passou de 200 ao dia para 26 no último dia.""","— Página ""Ontem vi-te no Estádio da Luz"",     15 março 2020",https://observador.pt/factchecks/fact-check-a-dinamarca-passou-de-200-para-26-novos-casos-de-coronavirus-num-so-dia/
"“5% de letalidade. População toda vacinada vai matar mais que o covid. No momento nenhuma vacina deve ter obrigatória! se não morrer pelo vírus, pode morrer por se imunizar.”","— Utilizadora do Facebook,     26 outubro 2020",https://observador.pt/factchecks/fact-check-vacina-coronavac-pode-matar-mais-que-a-covid-19/
"""Biden não vai chegar a ser eleito, vai cair na suprema corte dos EUA por fraude!""","— Utilizador do Facebook,     09 novembro 2020",https://observador.pt/factchecks/fact-check-video-mostra-autoridades-a-recuperarem-votos-abandonados-das-eleicoes-dos-eua/
"""SIBS e PJ fecharam parceria para combater ataques a sistemas bancários nos últimos anos"".","— Utilizador de Facebook,     09 fevereiro 2023",https://observador.pt/factchecks/fact-check-parceria-sibs-pj-obriga-a-atualizar-medidas-de-seguranca-do-cartao-bancario/
"""Vice-amirante Gouveia e Melo falou sobre a sua experiência militar e de como aprendeu o que é o frio e a fome"".","— Utilizador de Facebook,     22 agosto 2021",https://observador.pt/factchecks/fact-check-gouveia-e-melo-disse-que-enquanto-militar-aprendeu-o-que-e-a-fome-e-o-frio/
"“Média declararam países como Portugal, Suécia, Alemanha, Espanha e Itália como casos de sucesso. Já os Estados Unidos da América e o Brasil foram declarados como tragédia, tendo, porém, registado valores inferiores no número de mortos por milhão de habitantes no dia 4 de maio”.","— Utilizador do Facebook,     04 maio 2020",https://observador.pt/factchecks/fact-check-os-media-concluiram-que-espanha-e-italia-eram-casos-de-sucesso-na-resposta-a-covid-19/
"""Foi hoje inaugurado, em todas as Vias Verdes, o sistema de controlo de velocidade de passagem por radares de controlo. Não esquecer que o LIMITE de VELOCIDADE de aproximação e passagem é de 60 Km/hora!""","— Utilizador de Facebook,     19 agosto 2015",https://observador.pt/factchecks/fact-check-via-verde-instalou-radares-nas-portagens-para-fazer-controlo-de-velocidade/
"""Possível antídoto da vacina Covid-19: suramina""","— Utilizador de Facebook,     28 junho 2021",https://observador.pt/factchecks/fact-check-suramina-e-um-antidoto-usado-contra-o-efeito-magnetico-e-o-veneno-das-vacinas-contra-a-covid-19/
“Passeios podem deixar os ‘vossos filhos ligados ao ventilador”,"— Site Noticias.pt,     04 maio 2020",https://observador.pt/factchecks/fact-check-enfermeiro-disse-que-passeios-podiam-colocar-filhos-no-ventilador/
"""Cristina Kirchner viu todos os seus bens apreendidos"".","— Utilizador de Facebook,     19 agosto 2022",https://observador.pt/factchecks/fact-check-cristina-kirchner-viu-todos-os-seus-bens-apreendidos/
"""Em Évora, a polícia encontrou 16 pessoas infetadas e obrigadas a estar em casa, às compras no Continente. Também em Évora, uma médica de família, encontrou uma paciente sua às compras, também ela positiva com obrigação de estar em casa, no Lidl. Chamou a Polícia""","— Utilizador do Facebook,     10 janeiro 2021",https://observador.pt/factchecks/fact-check-psp-encontrou-16-infetados-com-o-novo-coronavirus-em-supermercado-de-evora/
Nós não incumprimos nenhuma das medidas negociadas com o Bloco de Esquerda. Nenhuma.,"— António Costa,  primeiro-ministro,   debate quinzenal  18 abril 2018",https://observador.pt/factchecks/governo-cumpriu-todos-os-compromissos-com-o-bloco/
"Para não ofender muçulmanos, supermercado Lidl substitui a palavra ‘Natal’ por ‘festa’
[site brasileiro Conexão Política]","— Site Conexão Política,     05 novembro 2019",https://observador.pt/factchecks/fact-check-lidl-omitiu-palavra-natal-para-nao-ofender-muculmanos/
"""Bombeiro depositou coroa de flores na Turquia após o terramoto""","— Utilizador de Facebook,     14 fevereiro 2023",https://observador.pt/factchecks/fact-check-bombeiro-depositou-coroa-de-flores-numa-estatua-religiosa-na-turquia/
"""Não é a Venezuela que está doando. Que isso fique claro!!!""","— Utilizador do Facebook,     21 janeiro 2021",https://observador.pt/factchecks/fact-check-venezuela-nao-doou-oxigenio-a-manaus/
"""Olha o que está escrito na camisa: Movimento nordestinos voltem para casa, o Rio não é lugar para jumento.""","— Utilizador do Facebook,     23 agosto 2022",https://observador.pt/factchecks/fact-check-filho-de-bolsonaro-usou-t-shirt-com-inscricao-que-atacava-nordestinos-brasileiros/
"""Denuncia seríssima!
Vamos compartilhar ao máximo esse vídeo para que as pessoas de bem possam se informar  de uma possível fraude nas eleições de 2022. BRASIL
Assistam: Em Itapeva, as URNAS estão sendo abertas no SINDICATO DOS TRABALHADORES. O que está havendo?
DENUNCIEM!!!""","— Utilizador do Facebook,     28 setembro 2022",https://observador.pt/factchecks/fact-check-video-mostra-fraude-eleitoral-com-urnas-abertas-nas-eleicoes-presidenciais-brasileiras/
"""NATO tem bases, operações e missões em locais como a Ásia Central"".","— Utilizador de Facebook,     27 abril 2022",https://observador.pt/factchecks/fact-check-imagem-mostra-bases-militares-da-nato-perto-da-russia/
"""É a este ponto de loucura que estamos a chegar. Ou paramos isto ou não temos futuro...""","— André Ventura,  deputado único e líder do Chega,    09 março 2021",https://observador.pt/factchecks/fact-check-andre-ventura-descreveu-vitorias-de-mamona-pichardo-e-dongmo-como-loucura-que-e-preciso-parar/
"""Brancos mortos por negros: 81%; negros mortos por negros: 97%""","— Utilizador do Facebook,     03 junho 2020",https://observador.pt/factchecks/fact-check-estatisticas-mostram-que-81-dos-brancos-sao-mortos-por-negros-nos-eua/
"""Casos de miocardites aumentam exponencialmente em 2021, porquê?"".","— Utilizador de Facebook,     14 novembro 2021",https://observador.pt/factchecks/%e2%80%8b%e2%80%8bfact-check-casos-de-miocardites-aumentam-exponencialmente-em-2021/
"Bill Gates: ""Vamos infetar as pessoas com o vírus e depois vender a vacina...""","— Utilizador do Facebook,     18 abril 2020",https://observador.pt/factchecks/fact-check-bill-gates-criou-a-pandemia-de-coronavirus-para-vender-vacina/
"""Em Almeirim a urna está aberta. Vergonha. Pulhas. Anule-se esta votação""","— Utilizador de Facebook,     17 janeiro 2021",https://observador.pt/factchecks/fact-check-urnas-abertas-poem-em-risco-votos-antecipados/
"""Obrigado, Mark, por reverter uma tragédia nacional que levou uma nação a assassinar milhões de pessoas inocentes!”","— Utilizador do Facebook,     20 agosto 2022",https://observador.pt/factchecks/fact-check-mark-zuckerberg-partilhou-uma-imagem-a-dizer-que-o-11-de-setembro-nao-aconteceu-no-metaverso/
"""A GNR no meio de Alvor estão acima da lei!!! Nojento!!! Devíamos todos abrir amanhã!!""","— Utilizador de Facebook,     04 maio 2021",https://observador.pt/factchecks/fact-check-militares-da-gnr-jantam-em-restaurante-de-alvor-a-margem-das-restricoes-aplicadas-em-portimao/
"""É possível ver duas crianças, de mãos dadas, a despedirem-se de soldados ucranianos, que partiam para a defesa do território da invasão russa.""","— Utilizador do Facebook,     24 fevereiro 2022",https://observador.pt/factchecks/fact-check-fotografia-mostra-criancas-a-despedirem-se-de-militares-ucranianos-que-vao-combater-contra-a-russia/
"""Se existisse uma pandemia a sério os parlamentares arriscariam as suas vidas?"".","— Utilizador de Facebook,     26 abril 2021",https://observador.pt/factchecks/fact-check-parlamento-violou-regras-sanitarias-nas-comemoracoes-do-25-de-abril/
"""Indivíduos estão a aliciar descaradamente jovens  com  DJ's e shots para se vacinarem"".","— Utilizador de Facebook,     18 agosto 2021",https://observador.pt/factchecks/fact-check-jovens-foram-aliciados-para-a-vacinacao-com-djs-e-shots/
"""Palavras de Papa Francisco: 'Esta vida vai passar rápido, não lute com as pessoas, não critique tanto o seu corpo. Não se queixe tanto. Não perca o sono pelas contas. Procure o parceiro que o faça feliz.'""","— Utilizador de Facebook,     16 setembro 2022",https://observador.pt/factchecks/fact-check-esta-vida-vai-passar-rapido-nao-lute-com-as-pessoas-nao-critique-tanto-o-seu-corpo-o-papa-francisco-escreveu-esta-mensagem/
"""Procuramos candidato para Lisboa. A luta continua""","— Utilizador do WhatsApp,     11 março 2021",https://observador.pt/factchecks/fact-check-mayan-goncalves-tweetou-anuncio-da-iniciativa-liberal-para-encontrar-candidatos-a-lisboa/
"""Greve dos motoristas. Um acidente envolvidos 2 GNR, aqui tentando esconder o sucedido... Isto já estava previsto que poderia acontecer!...""","— Utilizador do Facebook,     15 agosto 2019",https://observador.pt/factchecks/militares-da-gnr-conduziam-camioes-envolvidos-em-acidente-durante-a-greve/
"""Obrigado ás marcas de vacinas. Vamos lá tomar mais uma dose....""","— Utilizador do Facebook,     03 fevereiro 2023",https://observador.pt/factchecks/fact-check-bebe-morreu-apos-desenvolver-coagulos-por-ter-recebido-sangue-de-um-dador-vacinado-contra-a-covid-19/
Governo grego baixa salários dos ministros em 30 por cento. Se gostavas que fizessem o mesmo em Portugal partilha.,"— Página de Facebook Coletes Amarelos na Luta,     01 maio 2019",https://observador.pt/factchecks/o-governo-grego-baixou-o-salario-dos-ministros-em-30/
"""Simultaneamente, apresentou Carlos Moedas e, no concelho vizinho, uma senhora do Chega como candidata à Amadora. Isto é o grande critério do dr. Rui Rio""","— António Costa,  primeiro-ministro,    02 maio 2021",https://observador.pt/factchecks/fact-check-psd-apresentou-senhora-do-chega-como-candidata-a-camara-da-amadora-como-diz-antonio-costa/
"""Mãe ignorou bebé no aeroporto enquanto olhava para o telemóvel"".","— Utilizador de Facebook,     03 outubro 2021",https://observador.pt/factchecks/fact-check-mae-ignorou-filho-recem-nascido-enquanto-olhava-para-o-telemovel/
"""Volodymyr Zelensky, em Nova Iorque, 1999.""","— Utilizador de Facebook,     17 setembro 2022",https://observador.pt/factchecks/fact-check-foto-mostra-zelensky-num-desfile-gay-em-nova-iorque-em-1999/
"""Heineken lança promoção especial para o OktoberFest"".","— Utilizador de Facebook,     12 setembro 2022",https://observador.pt/factchecks/fact-check-heineken-lancou-promocao-para-o-oktoberfest/
"""Malik Obama está lançando bombas da verdade e documentos provando que seu irmão mais novo, Barack Obama, nasceu em Nairóbi, no Quênia e, portanto, foi um presidente falso e ilegítimo.""","— Utilizador de Facebook,     17 abril 2023",https://observador.pt/factchecks/fact-check-irmao-de-barack-obama-divulgou-documentos-que-provam-que-ex-presidente-dos-eua-e-queniano/
"Nenhuma destas pessoas contraiu a infecção por Covid-19 e, por conseguinte, as conclusões desta investigação confirmam, de facto, a total futilidade das medidas de precaução tomadas pelos vários governos do mundo.","— Informação Incorrecta,     28 junho 2020",https://observador.pt/factchecks/fact-check-assintomaticos-da-covid-19-nao-transmitem-o-virus-a-outros/
"""Pedido de ajuda urgente! Este homem deu entrada hoje no Hospital Beatriz Ângelo em Guimarães sem qualquer tipo de identificação e com aparente perda de memória. Partilhem para que possamos encontrar a família!","— Utilizador do Facebook,     09 fevereiro 2019",https://observador.pt/factchecks/ha-um-homem-sem-memoria-a-precisar-de-ajuda-num-hospital-em-guimaraes/
Marcelo criticou o pedido de fiscalização sucessiva [dos cortes dos subsídios de férias e de natal aos funcionários públicos e pensionistas]. Estava a ser apresentada uma proposta inconstitucional que previa cortes de salários e pensões que Marcelo Rebelo de Sousa considerou constitucionais.,"— Marisa Matias,    no debate com Marcelo Rebelo de Sousa  04 janeiro 2016",https://observador.pt/factchecks/fact-check-marcelo-apoiou-os-cortes-salarios-pensoes-2012/
"""Não votaram nele? Agora aguentem. Ele tem a escola do Passos Coelho, promete aquilo que o povo gosta de ouvir, depois de estar no poleiro, faz o que fez o Passos Coelho.""","— Utilizador de Facebook,     05 julho 2022",https://observador.pt/factchecks/fact-check-carlos-moedas-prometeu-avancar-com-projeto-da-feira-popular-lancado-por-fernando-medina/
"""Avisei há alguns dias que os italianos não iam ficar quietos. Uma coisa é brincar aos certificados nos restaurantes, outra é com o trabalho e o ganha-pão das pessoas. As convulsões sociais estão a chegar.
Ou abrem os olhos, ou vêm aí tempos difíceis.""","— Utilizador do Facebook,     29 setembro 2021",https://observador.pt/factchecks/fact-check-video-mostra-efeito-de-paralisacao-de-camionistas-italianos-contra-medidas-do-governo-para-travar-a-pandemia/
Um truque recente que está sendo usado para roubar carros: o método da garrafa de plástico no pneu.,"— Site Bligz,     08 agosto 2019",https://observador.pt/factchecks/fact-check-policia-emitiu-alerta-sobre-novo-metodo-de-assaltar-carros/
"""Ainda é possível [ajuda à TAP] chegar aos 3188 M em 2022, equivalente a quase 1/3 do financiamento do SNS (11 mil M), ou quase metade da educação (7.7 mil M)""","— Utilizador do Twitter,     29 dezembro 2021",https://observador.pt/factchecks/fact-check-ajudas-a-tap-correspondem-a-metade-do-orcamento-para-a-educacao/
"""O Euromilhões é uma farsa! (...) Como é óbvio, eles dão os prémios quando bem lhes apetece.""","— Investipedia,     31 maio 2019",https://observador.pt/factchecks/o-euromilhoes-e-uma-fraude/
"""[Há] 880 milhões de euros que fogem para offshores.""","— Renata Cambra,  candidata do MAS,   debate dos partidos sem assento parlamentar  18 janeiro 2022",https://observador.pt/factchecks/fact-check-vao-880-milhoes-de-euros-para-offshores-todos-os-anos-como-disse-a-candidata-do-mas/
Trump disse que a imprensa brasileira teme mais um candidato militar do que um condenado por corrupção?,"— Utilizador do Facebook,     19 setembro 2020",https://observador.pt/factchecks/fact-check-trump-disse-que-a-imprensa-brasileira-teme-mais-um-candidato-militar-do-que-um-condenado-por-corrupcao/
Os objetivos sinistros que a pandemia programada de coronavírus persegue. George Soros é acionista de laboratório em Wuhan e está por detrás da disseminação do novo coronavírus.,"— Utilizador do Facebook,     14 março 2020",https://observador.pt/factchecks/fact-check-george-soros-e-acionista-de-laboratorio-em-wuhan-e-esta-por-detras-do-novo-coronavirus/
"“Assumindo as 2500 camas que supostamente teríamos em 2020, o governo refere que 780 são novas.”","— Alexandre Poço,  deputado do PSD,   Assembleia da República  07 outubro 2020",https://observador.pt/factchecks/fact-check-governo-disse-que-ja-havia-780-camas-novas-para-alojamento-estudantil/
"""Definitivamente vou-me aposentar no Sporting de Portugal. Tenho de lhes dar, mesmo que seja uma temporada do meu serviço. O Sporting de Portugal deu-me uma oportunidade enquanto ninguém via algo especial em mim. Fizeram-me e no Manchester United poliram-me""","— Citação atribuída a Cristiano Ronaldo,     27 janeiro 2021",https://observador.pt/factchecks/fact-check-cristiano-ronaldo-disse-que-ia-definitivamente-terminar-a-carreira-no-sporting/
"""Carro de Cabrita mata operário ia a velocidade de 230 km por hora""","— Utilizador de Facebook,    Suposto dado sobre acidente que envolveu MAI  22 junho 2021",https://observador.pt/factchecks/fact-check-ja-se-sabe-que-o-carro-do-ministro-cabrita-seguia-a-230km-hora/
"""Este verão esqueça fumar nas praias, pois vai passar a ser proibido""","— Site Bligz,     30 maio 2019",https://observador.pt/factchecks/este-verao-vai-ser-proibido-fumar-na-praia/
"""E continua a criminosa distopia orwelliana. Entretanto na Suíça. 'O seu vizinho aquece o apartamento acima dos 19 graus?
Por favor, informe-nos através do número: (...) Anónimo- 200 francos de recompensa'""","— Utilizador do Facebook,     11 setembro 2022",https://observador.pt/factchecks/fact-check-autoridades-suicas-pedem-a-populacao-que-denuncie-vizinhos-que-aquecem-a-casa-acima-dos-19oc/
"""No Peru, as antenas 5G são retiradas porque o público se consciencializou dos perigos inerentes para a saúde...""","— Utilizador de Facebook,     04 junho 2022",https://observador.pt/factchecks/fact-check-video-mostra-remocao-de-torre-5g-no-peru-depois-de-duvidas-sobre-problemas-de-saude/
Em Michigan//EUA foram encontradas pelo FBI centenas caixas de cédulas em um lixão. Lá o bicho pega! Não é Brasil aonde roubam e ninguém faz nada.,"— Utilizador de Facebook,     06 novembro 2020",https://observador.pt/factchecks/fbi-encontrou-boletins-de-votos-das-presidenciais-dos-eua-no-lixo/
"""Conhecem o vídeo que mostra uma criança 'com aparência filipina' (ou adolescente, que é o que me parece mais pelo tamanho, apesar de muitos dizerem que é criança, mas de qualquer forma é um menor) nua a fugir por uma janela do Palácio de Buckingham, da família real britânica?""","— Utilizador do Facebook,     21 setembro 2022",https://observador.pt/factchecks/fact-check-video-mostra-crianca-a-saltar-nua-de-uma-janela-para-fugir-do-palacio-de-buckingham/
"""Duarte Lima recebe pensão vitalícia de 2.200 euros mensais desde os 39 anos""","— Utilizador de Facebook,    Acusação dirigida a Duarte Lima  27 março 2014",https://observador.pt/factchecks/fact-check-duarte-lima-recebe-2-200-euros-de-pensao-vitalicia-desde-os-39-anos/
"“Justin Trudeau, 1° ministro:
'Sei que estamos a limitar e a atacar os direitos fundamentais e que a Constituição não o permite, mas vamos continuar a fazê-lo'""","— Utilizador de Facebook,  Primeiro-Ministro do Canadá,    12 janeiro 2022",https://observador.pt/factchecks/fact-check-justin-trudeau-defendeu-publicamente-violacoes-de-direitos-humanos/
Chega apanhou o PSD na última sondagem?,"— Utilizador de Facebook,    Resultado de sondagem partilhados no Facebook  11 abril 2021",https://observador.pt/factchecks/fact-check-chega-apanhou-o-psd-na-ultima-sondagem/
"""Este homem tinha-os bem no sítio. Recusou jogar o Mundial de 1978 por motivos políticos. Pois o Mundial era na Argentina e o país estava nas mãos dos militares e do regime de Videla (...) Seria bonito haver um grande jogador em 2022 recusar jogar no Mundial do Qatar...""","— Utilizador de Facebook,     30 agosto 2022",https://observador.pt/factchecks/fact-check-johan-cruyff-nao-jogou-o-mundial-de-1978-na-argentina-por-motivos-politicos/
A foto diz tudo. Até quando teremos que suportar estes políticos e esta forma de pensar?,"— Utilizador do Facebook,     19 maio 2020",https://observador.pt/factchecks/fact-check-ferro-rodrigues-e-costa-foram-fotografados-com-leitao-e-garrafas-de-vinho-na-mesa/
"""A ciência mostra a eficácia da Hidroxicloroquina no tratamento da Covid-19""","— Utilizador de Facebook,     02 março 2023",https://observador.pt/factchecks/fact-check-novos-estudos-comprovam-eficacia-da-hidroxicloroquina-no-tratamento-da-covid-19/
"""Um vídeo de uma mulher louca a recusar sentar-se ao lado de alguém não vacinado contra a Covid-19"".","— Utilizador de Facebook,     04 novembro 2021",https://observador.pt/factchecks/fact-check-mulher-que-recusa-sentar-se-num-aviao-ao-lado-de-passageiro-nao-vacinado-retrata-situacao-real/
"""António Costa permite pensões douradas até aos 167 mil euros""","— Utilizador de Facebook,     07 setembro 2021",https://observador.pt/factchecks/fact-check-antonio-costa-permite-pensoes-ate-167-mil-euros/
"Você sabia? Smart TVs gravam e filmam tudo o que está acontecendo em sua casa. Até mesmo a Samsung admitiu: ""nossas Smart TVs grava a conversa da sua sala de estar"". O FBI também fez um alerta aos consumidores de que Smart TVs estão assistindo e ouvindo em sua casa.","— Utilizador de Facebook,     28 dezembro 2020",https://observador.pt/factchecks/fact-check-as-smart-tv-filmam-tudo-o-que-esta-a-acontecer-em-casa/
"""Banco de Portugal emitiu alerta sobre clonagem de cartões.""","— Utilizador de Facebook,     02 novembro 2022",https://observador.pt/factchecks/fact-check-banco-de-portugal-alertou-para-risco-de-clonagem-de-cartoes/
"""Um médico na Alemanha fez 40 autópsias a pessoal que tomou a sopinha, metade deles morreram da sopinha, como era de prever.""","— Utilizador do Facebook,     06 agosto 2021",https://observador.pt/factchecks/fact-check-medico-alemao-identificou-a-vacina-como-causa-de-morte-em-metade-das-autopsias-feitas-a-vacinados/
"Continuo a afirmar que não percebo nada de vírus, mas tenho dúvidas que uma jornalista ou uma economista ou até mesmo um enfermeiro especialista em saúde mental e psiquiatria, percebam ""nestum"" da coisa!","— Utilizador do Facebook,    Movimento pela Vinculação de Professores   12 março 2020",https://observador.pt/factchecks/comissao-que-decidiu-nao-fechar-escolas-nao-tem-especialistas-em-saude-publica/
"""A Igreja passará a exigir certificado de virgindade às mulheres para poderem casar na Igreja""","— Site ""Mozambicano"",     26 setembro 2016",https://observador.pt/factchecks/fact-check-a-igreja-catolica-exige-certificados-de-virgindade-as-noivas/
"""Já em Lego o Papa palco.""","— Utilizador de Facebook,     26 janeiro 2023",https://observador.pt/factchecks/fact-check-o-altar-palco-polemico-da-jornada-mundial-da-juventude-ja-existe-em-lego/
"""Ganhos ilícitos = não são taxáveis""","— Utilizador do Facebook,     26 abril 2021",https://observador.pt/factchecks/fact-check-rendimentos-obtidos-de-forma-ilegal-nao-sao-taxaveis/
"“Famoso cardiologista português, inventor, professor, vencedor de muitos prémios nacionais, Carlos José dos Santos aposentou-se aos 70 anos de idade, porém, a sua alma ainda continua jovem. Há mais de 15 anos, Carlos José dos Santos é odiado pelo Fundo de Pensões! Agora, o académico tem 85 anos"".","— Site 'saudesua.webflow.io',     14 janeiro 2020",https://observador.pt/factchecks/fact-check-carlos-santos-e-um-cardiologista-odiado-pelo-fundo-de-pensoes-por-ter-segredo-para-viver-ate-aos-120-anos/
"O que é absolutamente irresponsável, é a postura do PSD que, enquanto Governo, procurou esconder dos portugueses a situação em que se encontrava o sistema financeiro. Por sua responsabilidade, destruiu um banco como o BES, conduziu à destruição de um segundo banco, caso do Banif.","— António Costa,  Primeiro-Ministro,   em entrevista à Lusa  24 novembro 2016",https://observador.pt/factchecks/fact-check-o-psd-destruiu-mesmo-o-bes-como-acusou-antonio-costa/
"Publicação mostra tabela sobre casos de problemas de pele, de visão e psiquiátricos causados pelas vacinas contra a Covid-19.","— Utilizador do Facebook,     24 junho 2021",https://observador.pt/factchecks/fact-check-vacinas-contra-a-covid-19-causam-problemas-de-visao-reacoes-cutaneas-e-episodios-psiquiatricos/
"“Não julgue antes de conhecer o problema do outro. Cada ser é um ser, E cada história é uma história.”","— Utilizadora do Facebook,     17 junho 2021",https://observador.pt/factchecks/fact-check-foto-dos-anos-80-mostra-michael-jackson-cheio-de-manchas-provocadas-por-vitiligo/
"""Parece uma árvore inofensiva, só que não! Isso é uma torre de 5G camuflada!""","— Utilizador de Facebook,     22 junho 2021",https://observador.pt/factchecks/fact-check-video-mostra-antena-de-5g-camuflada-em-falsa-arvore/
"""Antes de uma tourada, os olhos são esfregados com vaselina para desfocar a sua vista; enfiado algodão nas narinas para lhe tornar difícil a respiração e lhe é colocada uma agulha no meio dos genitais""","— Utilizador de Facebook,     22 setembro 2020",https://observador.pt/factchecks/fact-check-vaselina-nos-olhos-algodao-no-nariz-e-agulha-nos-genitais-antes-de-o-touro-entrar-na-arena/
OMS aconselha que se “evite sexo desprotegido com animais selvagens ou de quinta”,"— Página ""Pérolas da Urgência"",     30 janeiro 2020",https://observador.pt/factchecks/fact-check-oms-desaconselha-sexo-desprotegido-com-animais-para-prevenir-coronavirus/
"“Os imigrantes ilegais não são pessoas, são animais”, disse Trump. “Os índios não são pessoas, são animais”, disse Bolsonaro","— Utilizador do Facebook,     26 agosto 2019",https://observador.pt/factchecks/fact-check-trump-e-bolsonaro-chamaram-animais-a-imigrantes-e-indios/
"""#turquia, #turkey, #terremoto, #sismo, #siria, #lebanon""","— Utilizador de Facebook,     08 fevereiro 2023",https://observador.pt/factchecks/fact-check-video-mostra-o-momento-em-que-a-terra-tremeu-na-turquia/
"""A primeira [Joacine Katar Moreira] tem 38 anos e a segunda [Maria Begonha] tem 32, ambas são parlamentares neste triste país""","— Utilizador de Facebook,    Acusação a deputadas do PS e nãos inscrita  02 fevereiro 2021",https://observador.pt/factchecks/fact-check-joacine-katar-moreira-e-maria-begonha-foram-vacinadas-para-a-covid-19/
"""É perigoso cortar uma cebola e consumi-la no dia seguinte. A cebola se torna altamente venenosa, mesmo depois de uma noite única, e cria bactérias tóxicas"".","— Teresa Madruga,    Facebook  18 maio 2013",https://observador.pt/factchecks/a-cebola-e-venenosa-se-cortada-e-atrai-a-bacteria-da-gripe/
"""Alemanha gasta o triplo de Portugal na Saúde""","— Catarina Martins,  Coordenadora do Bloco de Esquerda,    06 janeiro 2022",https://observador.pt/factchecks/fact-check-alemanha-gasta-tres-vezes-mais-em-saude-que-portugal-como-diz-catarina-martins/
"Mary Anne Trump disse sobre Donald Trump: 'Sim, ele é um idiota com zero senso comum, sem capacidades sociais, mas é meu filho. Só espero que nunca vá para a política. Seria um desastre'","— Utilizador do Facebook,     14 abril 2020",https://observador.pt/factchecks/fact-check-a-mae-de-donald-trump-disse-que-ele-era-um-idiota/
"""Sabia que antigamente, em Inglaterra, as pessoas que não fossem da família real tinham que pedir autorização ao Rei para terem relações sexuais? Quando as pessoas queriam ter filhos, o Rei mandava entregar-lhes uma placa com a frase a frase ' Fornication Under Consent of the King' = sigla FUCK""","— Utilizador de Facebook,     29 junho 2022",https://observador.pt/factchecks/fact-check-ingleses-tinham-que-pedir-autorizacao-ao-rei-para-terem-relacoes-sexuais/
"""Lista de ministros criminosos do governo criminoso, mas Bolsonaro era questionado por colocar militares sem nem um processo contra eles! Vejam o quão ridículo é o posicionamento de quem vota do PT! O silêncio deles me envergonha!""","— Utilizador de Facebook,     23 dezembro 2022",https://observador.pt/factchecks/fact-check-equipa-de-lula-e-composta-por-ministros-visados-em-centenas-de-processos-em-tribunal/
"""Polónia culpou a Rússia depois do ataque de mísseis em solo polaco""","— Utilizador de Facebook,     15 novembro 2022",https://observador.pt/factchecks/fact-check-polonia-culpou-a-russia-pela-queda-de-misseis-em-territorio-polaco-que-mataram-dois-civis/
"""Triplamente vacinados estão desenvolvendo síndrome da imunodeficiência adquirida em ritmo alarmante, segundo dados do Governo do Reino Unido (...). Dados oficiais do Governo do Canadá sugerem que os totalmente vacinados estão a apenas algumas semanas de desenvolver AIDS.""","— Utilizador do Facebook,     13 fevereiro 2022",https://observador.pt/factchecks/fact-check-estudos-dizem-que-vacinados-com-dose-de-reforco-estao-a-desenvolver-sida/
"""Carros Ronaldo""","— Utilizador do Facebook,     14 dezembro 2022",https://observador.pt/factchecks/fact-check-video-mostra-garagem-de-cristiano-ronaldo-com-varios-carros-de-alta-cilindrada-inundada/
"""Alemanha admite [que] 'vacina' Covid [é] 40 vezes mais mortal do que se sabia.""","— Utilizador do Facebook,     11 maio 2022",https://observador.pt/factchecks/fact-check-alemanha-admitiu-que-a-vacina-contra-a-covid-19-e-40-vezes-mais-mortal-que-o-previsto/
"""Carlos César fretava avião da TAP inteiro para viajar para os Açores com todos os familiares que trabalham na função pública em Lisboa""","— Utilizador do Facebook,     30 abril 2020",https://observador.pt/factchecks/fact-check-carlos-cesar-fretava-aviao-da-tap-para-levar-todos-os-familiares-para-os-acores/
"""[António Costa ao telemóvel] Durante a execução do hino nacional — falta de respeito""","— Utilizador de Facebook,     13 junho 2023",https://observador.pt/factchecks/fact-check-primeiro-ministro-estava-ao-telemovel-enquanto-soava-o-hino-nas-comemoracoes-do-10-de-junho/
